order_id,customer_id,order_timestamp,order_value,product_category,payment_mode,discount_applied,delivery_pincode_tier,bayesian_return_rate,customer_purchase_frequency,account_age_days,days_since_last_order,returns_last_30d,returns_last_90d,category_x_payment_mode,order_value_vs_customer_avg,pincode_tier_x_category,return_probability,returned
ORD007418,C01485,2024-02-14 00:41:05,886.25,beauty,prepaid_card,8.7,metro,0.153846,0.5696,158,11,0,0,beauty_prepaid_card,0.3743,metro_beauty,0.045908,0
ORD007703,C01547,2024-02-14 00:55:36,2143.52,electronics_accessories,UPI,0.0,tier3,0.166667,0.3614,166,8,0,0,electronics_accessories_UPI,1.4809,tier3_electronics_accessories,0.06704,0
ORD011887,C02431,2024-02-14 01:03:42,1068.79,electronics_accessories,UPI,25.7,tier2,0.166667,0.1917,313,36,0,0,electronics_accessories_UPI,0.5001,tier2_electronics_accessories,0.03445,1
ORD004825,C00954,2024-02-14 01:24:00,769.36,footwear,COD,0.0,metro,0.166667,0.2048,293,4,0,0,footwear_COD,0.8146,metro_footwear,0.26201,1
ORD001282,C00253,2024-02-14 01:29:59,2067.99,groceries,wallet,0.0,tier2,0.333333,0.1282,468,7,2,2,groceries_wallet,0.6172,tier2_groceries,0.098458,0
ORD006446,C01301,2024-02-14 01:35:03,696.17,beauty,prepaid_card,0.0,tier2,0.25,0.1829,328,27,1,1,beauty_prepaid_card,0.595,tier2_beauty,0.068002,1
ORD004007,C00792,2024-02-14 01:57:52,1308.38,apparel,UPI,0.0,metro,0.166667,0.1485,404,16,0,0,apparel_UPI,0.6724,metro_apparel,0.127073,0
ORD007373,C01480,2024-02-14 02:08:04,1310.43,electronics_accessories,prepaid_card,0.0,metro,0.181818,0.0716,419,38,0,0,electronics_accessories_prepaid_card,0.8763,metro_electronics_accessories,0.036645,0
ORD008053,C01614,2024-02-14 02:10:29,3219.48,groceries,prepaid_card,0.0,metro,0.272727,0.0962,312,18,1,1,groceries_prepaid_card,2.3178,metro_groceries,0.078298,1
ORD002027,C00401,2024-02-14 02:45:21,1889.96,home_goods,UPI,0.0,tier2,0.166667,0.6818,88,0,0,0,home_goods_UPI,0.8108,tier2_home_goods,0.079849,0
ORD002074,C00411,2024-02-14 03:06:29,1771.94,footwear,UPI,0.0,tier2,0.2,0.0,502,-1,0,0,footwear_UPI,1.0,tier2_footwear,0.278449,0
ORD006992,C01409,2024-02-14 03:15:03,1788.5,beauty,COD,0.0,tier3,0.230769,1.2676,71,26,1,1,beauty_COD,1.794,tier3_beauty,0.233389,0
ORD007018,C01414,2024-02-14 03:20:13,535.38,home_goods,UPI,0.0,tier2,0.25,0.24,250,26,1,1,home_goods_UPI,0.7557,tier2_home_goods,0.047341,0
ORD009669,C01965,2024-02-14 03:31:37,1847.04,footwear,prepaid_card,0.0,tier2,0.133333,0.3268,459,3,0,0,footwear_prepaid_card,0.863,tier2_footwear,0.321766,0
ORD002379,C00469,2024-02-14 03:40:07,3290.19,home_goods,UPI,0.0,metro,0.153846,0.2719,331,21,0,0,home_goods_UPI,2.4908,metro_home_goods,0.077035,0
ORD003546,C00703,2024-02-14 04:02:00,2250.6,groceries,prepaid_card,0.0,metro,0.181818,0.3488,86,40,0,0,groceries_prepaid_card,1.0973,metro_groceries,0.048513,0
ORD010360,C02099,2024-02-14 04:27:46,1577.35,beauty,prepaid_card,0.0,tier3,0.2,0.0,101,-1,0,0,beauty_prepaid_card,1.0,tier3_beauty,0.111351,0
ORD000767,C00152,2024-02-14 04:33:06,1109.69,electronics_accessories,COD,0.0,metro,0.181818,0.0852,352,30,0,0,electronics_accessories_COD,1.5929,metro_electronics_accessories,0.043427,0
ORD002360,C00465,2024-02-14 04:44:22,1151.74,groceries,COD,0.0,tier2,0.2,0.0,328,-1,0,0,groceries_COD,1.0,tier2_groceries,0.041034,1
ORD003867,C00763,2024-02-14 05:04:09,1412.07,electronics_accessories,COD,12.1,tier2,0.25,0.1212,495,4,1,1,electronics_accessories_COD,0.6903,tier2_electronics_accessories,0.083611,0
ORD002272,C00444,2024-02-14 05:12:48,1090.59,apparel,COD,0.0,metro,0.181818,0.0769,390,0,0,0,apparel_COD,0.6469,metro_apparel,0.262682,0
ORD010347,C02095,2024-02-14 05:14:27,3364.06,electronics_accessories,UPI,6.2,tier3,0.25,0.15,400,11,1,1,electronics_accessories_UPI,2.0716,tier3_electronics_accessories,0.104211,0
ORD003029,C00592,2024-02-14 05:18:10,2065.86,electronics_accessories,COD,0.0,metro,0.2,0.3363,446,11,0,1,electronics_accessories_COD,1.1498,metro_electronics_accessories,0.083125,0
ORD007507,C01504,2024-02-14 05:22:24,2487.65,beauty,UPI,0.0,tier3,0.166667,0.6122,98,34,0,0,beauty_UPI,1.3814,tier3_beauty,0.136915,0
ORD002666,C00531,2024-02-14 05:25:17,2001.72,groceries,COD,0.0,tier2,0.117647,1.3636,154,2,0,0,groceries_COD,1.6652,tier2_groceries,0.047746,0
ORD008640,C01745,2024-02-14 05:37:53,696.38,footwear,UPI,0.0,tier2,0.166667,0.1354,443,5,0,0,footwear_UPI,0.3123,tier2_footwear,0.134109,0
ORD012108,C02483,2024-02-14 05:52:48,3035.14,apparel,COD,0.0,metro,0.25,0.3046,197,5,0,1,apparel_COD,1.3184,metro_apparel,0.608564,0
ORD010690,C02180,2024-02-14 06:04:25,830.85,electronics_accessories,COD,0.0,tier3,0.2,0.0,109,-1,0,0,electronics_accessories_COD,1.0,tier3_electronics_accessories,0.045907,0
ORD003780,C00747,2024-02-14 06:15:48,1204.03,groceries,COD,10.0,tier2,0.166667,0.1215,494,14,0,0,groceries_COD,0.7021,tier2_groceries,0.037258,0
ORD001283,C00253,2024-02-14 06:54:36,1802.63,apparel,wallet,22.9,tier2,0.307692,0.1923,468,0,2,2,apparel_wallet,0.6167,tier2_apparel,0.225751,0
ORD008152,C01628,2024-02-14 06:55:16,1977.78,home_goods,wallet,0.0,tier2,0.125,0.4286,420,0,0,0,home_goods_wallet,0.8182,tier2_home_goods,0.065077,0
ORD011030,C02253,2024-02-14 07:19:13,872.3,electronics_accessories,COD,0.0,metro,0.181818,0.1485,202,1,0,0,electronics_accessories_COD,0.9888,metro_electronics_accessories,0.035132,0
ORD007300,C01468,2024-02-14 07:52:36,5210.31,groceries,prepaid_card,0.0,tier3,0.153846,0.6569,137,14,0,0,groceries_prepaid_card,2.4733,tier3_groceries,0.021618,1
ORD007156,C01442,2024-02-14 07:53:16,3265.37,home_goods,UPI,5.8,tier3,0.2,0.0,251,-1,0,0,home_goods_UPI,1.0,tier3_home_goods,0.11456,0
ORD002483,C00494,2024-02-14 07:54:50,3881.51,home_goods,prepaid_card,0.0,tier2,0.2,0.0,472,-1,0,0,home_goods_prepaid_card,1.0,tier2_home_goods,0.106212,0
ORD001884,C00372,2024-02-14 08:28:13,2570.05,beauty,COD,0.0,metro,0.153846,0.5172,174,12,0,0,beauty_COD,1.2752,metro_beauty,0.222458,0
ORD009158,C01853,2024-02-14 08:38:42,1287.69,footwear,prepaid_card,0.0,metro,0.2,0.0,522,-1,0,0,footwear_prepaid_card,1.0,metro_footwear,0.185018,0
ORD001423,C00281,2024-02-14 08:59:51,2341.88,electronics_accessories,COD,0.0,tier2,0.2,0.0,263,-1,0,0,electronics_accessories_COD,1.0,tier2_electronics_accessories,0.117504,1
ORD002510,C00500,2024-02-14 09:26:58,1586.35,beauty,COD,0.0,tier3,0.181818,0.0785,382,4,0,0,beauty_COD,0.7071,tier3_beauty,0.196721,0
ORD002710,C00536,2024-02-14 09:59:58,2380.03,apparel,prepaid_card,0.0,tier3,0.181818,0.054,556,16,0,0,apparel_prepaid_card,1.7521,tier3_apparel,0.518366,1
ORD002407,C00476,2024-02-14 10:06:29,2815.16,home_goods,COD,0.0,metro,0.2,0.0,427,-1,0,0,home_goods_COD,1.0,metro_home_goods,0.156116,0
ORD004791,C00949,2024-02-14 10:08:23,2811.79,apparel,prepaid_card,20.8,metro,0.2,0.0,571,-1,0,0,apparel_prepaid_card,1.0,metro_apparel,0.286685,0
ORD004535,C00896,2024-02-14 10:26:05,3472.23,home_goods,UPI,25.2,tier2,0.214286,0.2899,414,4,1,1,home_goods_UPI,1.9603,tier2_home_goods,0.115376,0
ORD009828,C01994,2024-02-14 10:39:16,2179.01,footwear,wallet,7.3,tier3,0.181818,0.06,500,41,0,0,footwear_wallet,1.0873,tier3_footwear,0.43378,1
ORD008068,C01617,2024-02-14 10:40:25,1482.55,footwear,prepaid_card,0.0,tier2,0.388889,0.4545,528,3,4,5,footwear_prepaid_card,0.6676,tier2_footwear,0.311422,1
ORD011844,C02424,2024-02-14 10:58:05,570.7,electronics_accessories,COD,0.0,metro,0.181818,0.1045,287,16,0,0,electronics_accessories_COD,0.3087,metro_electronics_accessories,0.034092,0
ORD007717,C01548,2024-02-14 10:59:15,6382.76,electronics_accessories,COD,16.6,tier3,0.357143,0.2087,575,1,2,3,electronics_accessories_COD,2.3298,tier3_electronics_accessories,0.064922,0
ORD009879,C02010,2024-02-14 11:26:14,2187.81,beauty,wallet,0.0,tier2,0.307692,0.2695,334,11,2,2,beauty_wallet,0.8672,tier2_beauty,0.153099,1
ORD002408,C00476,2024-02-14 11:52:58,813.72,home_goods,COD,0.0,metro,0.181818,0.0703,427,0,0,0,home_goods_COD,0.289,metro_home_goods,0.054102,0
ORD000867,C00172,2024-02-14 12:40:55,823.15,footwear,wallet,0.0,tier2,0.2,0.0,505,-1,0,0,footwear_wallet,1.0,tier2_footwear,0.11755,0
ORD001544,C00302,2024-02-14 13:12:28,1516.5,apparel,prepaid_card,28.6,tier2,0.272727,0.1471,204,22,1,1,apparel_prepaid_card,0.8002,tier2_apparel,0.242368,1
ORD000861,C00170,2024-02-14 13:12:58,1256.92,home_goods,wallet,0.0,tier3,0.2,0.0,111,-1,0,0,home_goods_wallet,1.0,tier3_home_goods,0.054807,0
ORD002260,C00441,2024-02-14 13:19:49,2567.39,footwear,COD,0.0,metro,0.166667,0.1029,583,2,0,0,footwear_COD,1.9008,metro_footwear,0.708313,1
ORD006439,C01299,2024-02-14 13:24:01,1560.42,apparel,UPI,0.0,tier2,0.166667,0.1592,377,4,0,0,apparel_UPI,0.7878,tier2_apparel,0.194143,0
ORD003953,C00782,2024-02-14 13:39:15,625.76,groceries,UPI,17.4,tier3,0.181818,0.0708,424,17,0,0,groceries_UPI,0.4075,tier3_groceries,0.024492,0
ORD001685,C00329,2024-02-14 14:09:01,1750.77,apparel,COD,0.0,tier3,0.181818,0.1961,153,32,0,0,apparel_COD,0.7153,tier3_apparel,0.829692,1
ORD009670,C01965,2024-02-14 14:10:22,939.31,apparel,wallet,0.0,tier2,0.125,0.3922,459,0,0,0,apparel_wallet,0.4491,tier2_apparel,0.096583,0
ORD011154,C02286,2024-02-14 14:34:04,3117.3,beauty,UPI,0.0,metro,0.2,0.0,129,-1,0,0,beauty_UPI,1.0,metro_beauty,0.121701,0
ORD001272,C00251,2024-02-14 15:03:21,957.7,home_goods,UPI,0.0,tier2,0.2,0.0,426,-1,0,0,home_goods_UPI,1.0,tier2_home_goods,0.046056,0
ORD004507,C00891,2024-02-14 15:12:29,1339.61,beauty,UPI,0.0,metro,0.294118,0.4268,492,4,2,3,beauty_UPI,0.9086,metro_beauty,0.07972,0
ORD010371,C02100,2024-02-14 16:31:37,710.46,groceries,wallet,0.0,metro,0.230769,0.1613,558,17,0,1,groceries_wallet,0.555,metro_groceries,0.023373,0
ORD005430,C01082,2024-02-14 16:40:46,2155.21,electronics_accessories,COD,12.1,metro,0.2,0.0,173,-1,0,0,electronics_accessories_COD,1.0,metro_electronics_accessories,0.086113,0
ORD005270,C01051,2024-02-14 17:13:27,1589.0,beauty,UPI,23.7,metro,0.230769,0.1887,477,25,1,1,beauty_UPI,1.1327,metro_beauty,0.083688,1
ORD006411,C01294,2024-02-14 17:19:43,2604.11,electronics_accessories,COD,0.0,tier3,0.272727,0.1923,156,29,1,1,electronics_accessories_COD,1.3982,tier3_electronics_accessories,0.148898,1
ORD011311,C02318,2024-02-14 17:23:24,5174.0,apparel,prepaid_card,0.0,tier2,0.25,0.1033,581,16,1,1,apparel_prepaid_card,1.9442,tier2_apparel,0.1375,0
ORD004813,C00952,2024-02-14 17:27:14,2500.13,beauty,UPI,0.0,metro,0.181818,0.0667,450,43,0,0,beauty_UPI,1.1643,metro_beauty,0.110906,0
ORD000142,C00025,2024-02-14 18:05:33,2000.06,apparel,UPI,10.0,tier3,0.2,0.0,479,-1,0,0,apparel_UPI,1.0,tier3_apparel,0.396019,1
ORD008527,C01714,2024-02-14 19:18:14,3218.96,home_goods,COD,0.0,tier2,0.181818,0.069,435,15,0,0,home_goods_COD,0.6976,tier2_home_goods,0.193402,0
ORD008266,C01658,2024-02-14 19:26:16,866.95,electronics_accessories,wallet,29.8,tier3,0.2,0.0,540,-1,0,0,electronics_accessories_wallet,1.0,tier3_electronics_accessories,0.031393,0
ORD005445,C01087,2024-02-14 20:26:50,1699.43,groceries,COD,0.0,metro,0.181818,0.0748,401,26,0,0,groceries_COD,1.3744,metro_groceries,0.043633,0
ORD005659,C01128,2024-02-14 20:29:04,3817.23,home_goods,prepaid_card,9.1,metro,0.153846,0.2624,343,6,0,0,home_goods_prepaid_card,0.9846,metro_home_goods,0.074298,1
ORD007677,C01543,2024-02-14 20:29:11,2098.67,electronics_accessories,COD,0.0,metro,0.181818,0.0544,551,12,0,0,electronics_accessories_COD,1.633,metro_electronics_accessories,0.080207,0
ORD003640,C00721,2024-02-14 20:32:51,1966.66,groceries,prepaid_card,0.0,metro,0.181818,0.1422,211,38,0,0,groceries_prepaid_card,1.698,metro_groceries,0.043351,0
ORD005381,C01070,2024-02-14 20:34:38,1373.4,beauty,prepaid_card,0.0,metro,0.2,0.0,249,-1,0,0,beauty_prepaid_card,1.0,metro_beauty,0.075643,0
ORD004728,C00935,2024-02-14 20:43:07,850.55,beauty,UPI,0.0,tier3,0.181818,0.0545,550,35,0,0,beauty_UPI,0.6717,tier3_beauty,0.053838,0
ORD006253,C01260,2024-02-14 20:53:20,2659.47,home_goods,COD,0.0,tier2,0.25,0.25,240,21,1,1,home_goods_COD,2.4286,tier2_home_goods,0.213159,0
ORD006334,C01279,2024-02-14 20:59:00,2190.48,apparel,COD,0.0,tier3,0.214286,0.32,375,3,0,1,apparel_COD,0.6301,tier3_apparel,0.9,1
ORD003476,C00691,2024-02-14 21:23:08,2306.09,home_goods,prepaid_card,0.0,tier3,0.272727,0.0993,302,42,0,1,home_goods_prepaid_card,0.7864,tier3_home_goods,0.135706,0
ORD001823,C00359,2024-02-14 21:31:22,1318.52,beauty,prepaid_card,15.7,tier2,0.181818,0.1045,287,16,0,0,beauty_prepaid_card,0.5251,tier2_beauty,0.089836,0
ORD011950,C02442,2024-02-14 21:38:03,1887.75,beauty,UPI,0.0,metro,0.153846,0.8182,110,3,0,0,beauty_UPI,0.7786,metro_beauty,0.083407,0
ORD011195,C02292,2024-02-14 22:25:58,1862.18,electronics_accessories,wallet,0.0,metro,0.181818,0.0877,342,20,0,0,electronics_accessories_wallet,2.819,metro_electronics_accessories,0.04685,0
ORD007554,C01510,2024-02-14 22:36:51,1986.29,groceries,prepaid_card,0.0,metro,0.2,0.0,209,-1,0,0,groceries_prepaid_card,1.0,metro_groceries,0.047589,0
ORD001992,C00393,2024-02-14 23:18:06,1062.4,footwear,COD,0.0,tier2,0.153846,0.4478,201,17,0,0,footwear_COD,0.6838,tier2_footwear,0.409125,1
ORD010115,C02054,2024-02-15 00:04:35,2382.84,groceries,COD,29.5,metro,0.181818,0.088,341,8,0,0,groceries_COD,0.4875,metro_groceries,0.058386,0
ORD001173,C00231,2024-02-15 00:22:17,1830.8,apparel,COD,0.0,tier2,0.181818,0.0587,511,23,0,0,apparel_COD,0.4876,tier2_apparel,0.55881,1
ORD011109,C02276,2024-02-15 00:38:21,1343.8,beauty,COD,0.0,tier3,0.181818,0.0515,582,21,0,0,beauty_COD,0.5501,tier3_beauty,0.166721,0
ORD004753,C00940,2024-02-15 01:43:51,1389.39,apparel,prepaid_card,17.0,metro,0.181818,0.0875,343,43,0,0,apparel_prepaid_card,0.9497,metro_apparel,0.15964,0
ORD008035,C01606,2024-02-15 01:46:38,1306.34,home_goods,UPI,16.7,tier2,0.214286,0.8219,146,14,0,1,home_goods_UPI,0.8943,tier2_home_goods,0.064092,0
ORD009740,C01980,2024-02-15 01:49:37,1259.15,home_goods,wallet,17.3,tier2,0.2,0.6224,241,4,1,1,home_goods_wallet,0.8262,tier2_home_goods,0.054901,0
ORD004176,C00824,2024-02-15 02:31:58,2180.14,electronics_accessories,wallet,0.0,metro,0.181818,0.2055,146,22,0,0,electronics_accessories_wallet,1.3266,metro_electronics_accessories,0.0538,0
ORD004571,C00902,2024-02-15 02:51:36,1134.68,footwear,COD,25.1,tier2,0.2,1.4706,102,4,1,1,footwear_COD,0.9264,tier2_footwear,0.442159,1
ORD000564,C00104,2024-02-15 03:30:41,2267.48,groceries,COD,23.0,tier3,0.166667,0.1493,402,2,0,0,groceries_COD,1.5733,tier3_groceries,0.067722,0
ORD003567,C00710,2024-02-15 04:02:33,1693.48,electronics_accessories,prepaid_card,0.0,tier3,0.181818,0.1676,179,44,0,0,electronics_accessories_prepaid_card,0.6256,tier3_electronics_accessories,0.060629,0
ORD001944,C00384,2024-02-15 04:13:11,1905.58,groceries,COD,22.1,tier2,0.181818,0.0601,499,31,0,0,groceries_COD,0.9353,tier2_groceries,0.062427,0
ORD011480,C02350,2024-02-15 04:19:13,2803.16,beauty,COD,0.0,tier2,0.25,0.2256,266,17,0,1,beauty_COD,1.2606,tier2_beauty,0.327123,0
ORD008711,C01761,2024-02-15 04:38:19,3455.84,footwear,prepaid_card,0.0,tier3,0.2,0.0,47,-1,0,0,footwear_prepaid_card,1.0,tier3_footwear,0.673543,0
ORD003630,C00720,2024-02-15 04:58:22,884.25,footwear,UPI,0.0,metro,0.230769,0.3586,251,14,0,1,footwear_UPI,0.6759,metro_footwear,0.115325,0
ORD002319,C00454,2024-02-15 05:51:13,888.77,beauty,UPI,0.0,metro,0.181818,0.0594,505,4,0,0,beauty_UPI,0.4838,metro_beauty,0.043541,0
ORD002464,C00490,2024-02-15 06:05:45,1832.76,electronics_accessories,UPI,0.0,tier2,0.166667,0.1097,547,28,0,0,electronics_accessories_UPI,0.4843,tier2_electronics_accessories,0.058296,0
ORD005130,C01019,2024-02-15 06:40:34,3701.12,groceries,prepaid_card,16.0,tier2,0.181818,0.0606,495,33,0,0,groceries_prepaid_card,1.543,tier2_groceries,0.063171,0
ORD002639,C00528,2024-02-15 07:04:57,3574.92,footwear,COD,13.4,metro,0.1875,1.0778,167,6,1,1,footwear_COD,1.0824,metro_footwear,0.691249,1
ORD003788,C00748,2024-02-15 08:14:07,1755.07,electronics_accessories,COD,28.5,metro,0.153846,0.1667,540,17,0,0,electronics_accessories_COD,0.5993,metro_electronics_accessories,0.062811,0
ORD003254,C00641,2024-02-15 08:24:20,1425.94,beauty,COD,17.5,tier3,0.181818,0.1282,234,40,0,0,beauty_COD,1.7544,tier3_beauty,0.176847,1
ORD006826,C01371,2024-02-15 08:37:29,657.55,electronics_accessories,UPI,0.0,metro,0.181818,0.0649,462,5,0,0,electronics_accessories_UPI,0.3039,metro_electronics_accessories,0.02327,0
ORD005792,C01157,2024-02-15 08:48:50,1407.84,footwear,UPI,0.0,metro,0.181818,0.1014,296,30,0,0,footwear_UPI,0.6486,metro_footwear,0.170125,0
ORD001111,C00219,2024-02-15 09:17:57,1032.73,footwear,UPI,0.0,tier2,0.133333,0.4702,319,6,0,0,footwear_UPI,1.0003,tier2_footwear,0.155116,0
ORD004547,C00898,2024-02-15 09:18:55,2241.25,beauty,COD,0.0,tier2,0.307692,0.156,577,11,2,2,beauty_COD,0.9618,tier2_beauty,0.307639,1
ORD003760,C00741,2024-02-15 09:32:33,4840.64,home_goods,wallet,0.0,metro,0.2,0.0,403,-1,0,0,home_goods_wallet,1.0,metro_home_goods,0.039553,0
ORD005908,C01179,2024-02-15 09:59:45,2438.79,groceries,prepaid_card,13.5,tier3,0.181818,0.1195,251,18,0,0,groceries_prepaid_card,0.9916,tier3_groceries,0.0657,0
ORD004215,C00834,2024-02-15 10:43:52,801.71,home_goods,prepaid_card,0.0,tier2,0.2,0.0,536,-1,0,0,home_goods_prepaid_card,1.0,tier2_home_goods,0.044792,0
ORD000688,C00136,2024-02-15 10:47:47,561.37,apparel,UPI,0.0,tier2,0.214286,0.5085,236,2,1,1,apparel_UPI,0.4608,tier2_apparel,0.114946,0
ORD001782,C00351,2024-02-15 11:07:08,874.97,apparel,COD,22.2,metro,0.181818,0.1408,213,38,0,0,apparel_COD,1.1639,metro_apparel,0.216509,0
ORD010786,C02198,2024-02-15 11:07:22,2443.65,electronics_accessories,COD,0.0,metro,0.2,0.0,188,-1,0,0,electronics_accessories_COD,1.0,metro_electronics_accessories,0.094205,1
ORD000997,C00201,2024-02-15 11:14:09,1501.99,beauty,UPI,0.0,metro,0.166667,0.223,269,27,0,0,beauty_UPI,0.8594,metro_beauty,0.068755,0
ORD002488,C00496,2024-02-15 11:41:57,1541.65,groceries,wallet,12.3,tier3,0.181818,0.1765,170,43,0,0,groceries_wallet,1.0211,tier3_groceries,0.042236,0
ORD002911,C00572,2024-02-15 12:00:02,1375.01,groceries,prepaid_card,16.3,tier2,0.181818,0.2941,102,15,0,0,groceries_prepaid_card,0.7912,tier2_groceries,0.039185,0
ORD000118,C00019,2024-02-15 12:14:17,1801.34,electronics_accessories,prepaid_card,0.0,metro,0.166667,0.1053,570,8,0,0,electronics_accessories_prepaid_card,1.3085,metro_electronics_accessories,0.047289,0
ORD007157,C01442,2024-02-15 12:33:05,2399.13,home_goods,COD,29.6,tier3,0.181818,0.119,252,1,0,0,home_goods_COD,0.7347,tier3_home_goods,0.180403,0
ORD004216,C00834,2024-02-15 13:02:54,2232.94,home_goods,prepaid_card,0.0,tier2,0.181818,0.056,536,0,0,0,home_goods_prepaid_card,2.7852,tier2_home_goods,0.10532,0
ORD000490,C00088,2024-02-15 13:30:40,2095.08,electronics_accessories,UPI,7.1,tier3,0.181818,0.1056,284,14,0,0,electronics_accessories_UPI,1.2663,tier3_electronics_accessories,0.070088,1
ORD007465,C01494,2024-02-15 14:07:45,1433.64,electronics_accessories,UPI,9.7,tier2,0.166667,0.2214,271,18,0,0,electronics_accessories_UPI,0.8888,tier2_electronics_accessories,0.045745,0
ORD011222,C02301,2024-02-15 15:47:30,815.58,beauty,prepaid_card,0.0,metro,0.181818,0.0587,511,15,0,0,beauty_prepaid_card,0.7922,metro_beauty,0.046607,0
ORD008784,C01777,2024-02-15 16:09:09,1306.37,beauty,wallet,0.0,tier2,0.181818,0.0519,578,34,0,0,beauty_wallet,0.8907,tier2_beauty,0.071023,0
ORD001056,C00210,2024-02-15 17:41:58,945.37,groceries,UPI,28.4,tier3,0.272727,0.0739,406,13,1,1,groceries_UPI,1.3591,tier3_groceries,0.039146,0
ORD010004,C02028,2024-02-15 17:53:34,1169.13,apparel,prepaid_card,0.0,tier2,0.181818,0.1485,202,34,0,0,apparel_prepaid_card,0.8842,tier2_apparel,0.172938,0
ORD003262,C00642,2024-02-15 18:42:16,2931.64,groceries,prepaid_card,0.0,metro,0.2,0.0,325,-1,0,0,groceries_prepaid_card,1.0,metro_groceries,0.059735,0
ORD003344,C00664,2024-02-15 18:56:51,3919.39,footwear,prepaid_card,0.0,tier2,0.2,0.0,81,-1,0,0,footwear_prepaid_card,1.0,tier2_footwear,0.377146,0
ORD004909,C00971,2024-02-15 19:09:16,1321.41,beauty,prepaid_card,17.3,metro,0.272727,0.058,517,41,0,1,beauty_prepaid_card,0.6276,metro_beauty,0.083151,0
ORD005333,C01062,2024-02-15 19:12:51,2995.13,apparel,COD,0.0,tier2,0.285714,0.5714,210,11,1,2,apparel_COD,1.0929,tier2_apparel,0.792599,0
ORD009866,C02007,2024-02-15 20:06:52,2416.13,footwear,UPI,0.0,tier2,0.2,0.0,337,-1,0,0,footwear_UPI,1.0,tier2_footwear,0.360907,1
ORD001083,C00213,2024-02-15 20:10:04,538.68,footwear,prepaid_card,15.4,metro,0.272727,0.1304,230,31,0,1,footwear_prepaid_card,1.2372,metro_footwear,0.132818,0
ORD001545,C00302,2024-02-15 20:17:04,1533.28,footwear,prepaid_card,14.5,tier2,0.333333,0.2927,205,1,2,2,footwear_prepaid_card,0.8989,tier2_footwear,0.310332,0
ORD007704,C01547,2024-02-15 20:36:57,1231.62,electronics_accessories,prepaid_card,6.4,tier3,0.153846,0.5389,167,1,0,0,electronics_accessories_prepaid_card,0.7334,tier3_electronics_accessories,0.039459,1
ORD007001,C01410,2024-02-15 21:02:51,2696.5,footwear,UPI,0.0,tier3,0.181818,0.052,577,13,0,0,footwear_UPI,0.4054,tier3_footwear,0.581789,0
ORD004801,C00951,2024-02-15 21:27:02,1939.12,apparel,prepaid_card,0.0,tier3,0.230769,0.3704,243,6,1,1,apparel_prepaid_card,1.258,tier3_apparel,0.459803,1
ORD005660,C01128,2024-02-15 21:32:33,2433.61,home_goods,prepaid_card,0.0,metro,0.214286,0.3488,344,1,1,1,home_goods_prepaid_card,0.6301,metro_home_goods,0.095225,0
ORD003890,C00766,2024-02-15 21:39:59,2192.59,electronics_accessories,prepaid_card,23.0,tier2,0.2,0.0,212,-1,0,0,electronics_accessories_prepaid_card,1.0,tier2_electronics_accessories,0.082013,0
ORD003345,C00664,2024-02-15 22:18:10,3201.44,electronics_accessories,COD,0.0,tier2,0.181818,0.3704,81,0,0,0,electronics_accessories_COD,0.8168,tier2_electronics_accessories,0.12207,0
ORD011880,C02430,2024-02-15 22:20:32,4493.63,footwear,prepaid_card,0.0,tier2,0.142857,0.4819,249,11,0,0,footwear_prepaid_card,1.6459,tier2_footwear,0.265323,1
ORD011263,C02312,2024-02-15 22:51:06,1858.12,home_goods,UPI,18.4,metro,0.25,0.2691,223,10,1,1,home_goods_UPI,0.7037,metro_home_goods,0.077887,1
ORD000091,C00016,2024-02-15 23:52:03,1266.94,home_goods,wallet,0.0,tier2,0.181818,0.0534,562,36,0,0,home_goods_wallet,0.8896,tier2_home_goods,0.052052,0
ORD006111,C01229,2024-02-15 23:59:44,1014.1,footwear,COD,0.0,tier2,0.181818,0.2041,147,8,0,0,footwear_COD,1.2469,tier2_footwear,0.396224,0
ORD005029,C00998,2024-02-16 00:25:13,2182.97,home_goods,COD,0.0,metro,0.2,0.0,529,-1,0,0,home_goods_COD,1.0,metro_home_goods,0.135619,0
ORD005392,C01074,2024-02-16 00:29:02,3276.11,home_goods,UPI,0.0,tier2,0.181818,0.2941,102,40,0,0,home_goods_UPI,1.619,tier2_home_goods,0.108316,0
ORD000088,C00015,2024-02-16 00:50:44,2066.49,groceries,COD,0.0,tier2,0.181818,0.0831,361,20,0,0,groceries_COD,1.1713,tier2_groceries,0.067122,0
ORD011570,C02367,2024-02-16 01:01:12,2285.57,beauty,UPI,0.0,metro,0.181818,0.0532,564,38,0,0,beauty_UPI,1.2639,metro_beauty,0.104667,0
ORD011986,C02452,2024-02-16 01:06:14,2351.8,apparel,prepaid_card,0.0,tier2,0.181818,0.094,319,21,0,0,apparel_prepaid_card,0.8029,tier2_apparel,0.33178,0
ORD008392,C01681,2024-02-16 01:39:58,1352.79,apparel,wallet,0.0,metro,0.2,0.0,151,-1,0,0,apparel_wallet,1.0,metro_apparel,0.116831,0
ORD010250,C02078,2024-02-16 01:45:29,1916.64,apparel,UPI,23.1,tier3,0.2,0.0,206,-1,0,0,apparel_UPI,1.0,tier3_apparel,0.381016,0
ORD011523,C02358,2024-02-16 01:48:28,3221.8,beauty,UPI,0.0,metro,0.181818,0.0544,551,16,0,0,beauty_UPI,0.985,metro_beauty,0.115963,0
